F1,F2,F3,F4,F5,F6,F7,F8,F9,RMSD
4638.33,1280.67,0.2761,45.3874,660283.906,65.7433,2435.99,47,42.4604,7.429
12861.1,3619.86,0.28145,163.438,1798131.69,202.37,4834.74,58,28.3606,2.978
10494.6,3033.98,0.28909,105.525,1495654.057,153.511,4019.53,33,33.605,2.384
8454.3,2148.79,0.25416,60.9881,1201426.374,99.6648,3210.81,36,37.9017,15.297
9856.16,2555,0.25922,116.328,1353113.926,138.614,4183.21,127,32.974,2.061
6256.29,1324.83,0.21175,55.0111,859584.446,82.2709,2811.4,19,40.3984,1.157
17669.5,5761.23,0.32605,253.087,2404196.943,321.653,5724.98,333,21.3447,2.574
9011.6,1949.92,0.21637,102.754,1220459.305,140.297,4034.22,34,34.2637,1.796
9161.81,2542.46,0.2775,79.5031,1287384.737,114.954,3473.47,40,37.5787,6.914
8616.65,2570.28,0.29829,90.7076,1216259.996,106.445,4052.1,26,35.1027,2.536
6911.28,2184.99,0.31614,59.5307,954609.3918,88.8692,3202.17,50,38.2611,12.661
7574.85,2673.3,0.35291,73.4144,1037596.449,100.66,3473.42,44,37.6453,1.783
8333.18,1779.37,0.21352,79.7432,1184108.442,97.2167,3826.08,19,34.9669,1.306
19612.9,5211.42,0.26571,231.04,2723810.305,264.002,5672.97,93,22.9231,2.807
5101.9,1420.52,0.27842,50.9784,715287.6964,62.1115,2324.8,81,42.285,9.543
8339.96,3427.49,0.41097,86.4226,1149945.072,129.578,3531.4,111,36.0041,4.337
8373.17,3864.88,0.46157,89.7844,1095948.187,148.886,3386.94,64,36.8237,15.911
7114.86,2073.53,0.29143,65.2723,1004082.248,89.1874,3598.72,32,38.0795,1.811
13688.5,2437.99,0.1781,170.5,1916624.686,219.505,4810.11,77,27.8764,3.333
6318.58,1784.07,0.28235,41.2465,881158.9944,82.3994,3695.1,33,42.3137,10.994
3920.78,1149.27,0.29312,35.2217,537643.4855,48.5317,1395.78,16,44.3255,1.417
6170.65,1662.31,0.26938,59.434,860735.9716,95.1575,2981.51,11,40.0997,12.147
5560.9,1950.37,0.35072,55.2787,740230.8197,98.0042,2649.51,24,41.162,5.631
5685.95,1336.08,0.23497,41.3707,781174.7312,80.3286,2986.64,27,40.2702,15.556
15747.3,4784.41,0.30382,192.911,2099523.552,251.139,5223.11,195,25.478,2.576
19435,6798.12,0.34978,164.958,2811193.353,311.42,11231.72,95,25.6969,13.822
10480.8,3923.1,0.37431,36.6782,1441639.548,144.87,3834.35,66,38.1134,10.03
8893.08,1719.86,0.19339,78.1631,1284377.601,100.49,3894.39,11,35.063,1.346
7954.43,2858.74,0.35938,79.3321,1126747.057,133.456,3297.15,109,37.9106,14.589
8114.49,1419.26,0.1749,72.4599,1140107.386,85.3244,3322.65,31,37.0329,16.763
7486.85,1587,0.21197,66.5247,1084834.634,96.0756,2980.18,18,37.9062,1.751
7059.77,2967.21,0.42029,59.1605,934534.7817,117.37,3543.02,5,39.9429,13.266
10910.7,3056.21,0.28011,124.917,1559597.527,170.443,4437.68,44,32.3374,2.946
8612.04,3084.12,0.35811,76.9897,1165909.637,132.318,4946.43,66,34.2174,16.817
18390.9,5396.99,0.29345,253.227,2504277.721,322.972,5711.66,323,20.9509,2.663
6075.52,2308.83,0.38002,51.1109,858585.0126,96.3474,2519.67,57,40.4251,12.034
8599.99,2533.28,0.29456,107.939,1188406.051,143.162,4035.52,103,32.8783,4.785
7150.44,2513.06,0.35145,64.2483,1024339.802,80.9278,2441.86,76,40.022,3.564
4307.6,1184.56,0.27499,47.7497,602938.4001,55.1448,2094,21,43.2491,1.588
7572.18,2897.56,0.38265,77.5993,1066761.029,116.667,3295.77,47,35.9468,4.01
15460.5,3875.55,0.25067,178.374,2088909.825,192.894,5111.81,175,27.2522,16.373
14851.7,4921.5,0.33137,149.709,2105655.753,193.206,6570.94,45,24.1899,18.388
4602.37,1672.77,0.36345,45.8621,672008.9215,65.1669,2343.78,58,42.3843,11.167
6162.54,1184.69,0.19224,66.1194,823878.816,86.2671,3290.8,32,37.6628,4.612
13018.3,3260.18,0.25043,189.336,1770424.394,208.191,4566.34,180,28.9048,1.822
10946.7,5513.53,0.50367,91.6539,1506035.712,190.998,3393.57,17,35.726,17.974
6376.25,2146.8,0.33668,68.0594,901161.4328,90.1547,3269.62,24,34.0183,13.674
12602.5,3408.32,0.27044,154.972,1798693.172,183.174,4782.51,44,28.3457,1.956
6434.49,1801.87,0.28003,53.3088,922626.5312,70.7282,3158.45,16,39.3701,13.22
6742.75,1886.13,0.27972,62.9591,933622.0404,79.4359,3262.24,36,38.6552,2.359
7295.55,2974.92,0.40777,63.6211,1040146.884,101.597,2415.87,59,40.3354,9.688
8497.27,1956.79,0.23028,90.0417,1187604.463,128.268,3239.24,4,36.7244,0.69
7211.66,2501.11,0.34681,66.7319,978675.7466,105.52,3126.19,58,38.4555,9.519
5249.26,1179.85,0.22476,52.4145,753602.4295,66.1116,2887.58,57,40.3478,1.678
14880,5518.44,0.37086,187.072,2061273.789,259.99,4488.68,64,29.5117,20.449
12995.7,3656.39,0.28135,164.209,1816623.8,218.883,4307.65,83,30.5843,1.7
5281.91,1605.24,0.30391,46.1595,764858.0286,79.4807,2269.6,59,42.694,12.757
3922.01,1395.13,0.35571,25.3465,539340.0443,47.6619,1730.09,10,44.8038,11.3
6226.4,1255.14,0.20158,56.3463,863671.792,78.0144,2495.84,20,39.4342,7.33
6205.22,1664.83,0.26829,52.4628,877917.5504,75.1967,3246.21,10,38.3379,11.653
9635.98,2770.3,0.28749,72.4483,1355382.117,119.771,3699.25,55,37.7071,18.2
5158.35,1847.64,0.35818,24.2549,678847.6703,78.8669,2075.47,7,42.495,15.302
6529.57,1896.11,0.29038,60.7073,919354.5899,84.9053,2948.37,39,37.4459,15.943
5783.28,1550.29,0.26806,61.7558,729450.2828,88.1416,3103.39,16,39.4099,2.139
5916.48,1523.55,0.2575,63.0685,849118.8975,75.4469,3193.57,49,37.8587,14.588
12131.8,2822.31,0.23263,143.719,1692638.567,195.592,4106.41,69,32.4407,1.883
6471.49,1814.26,0.28034,70.2687,922606.2519,72.3116,3116.76,17,38.9391,1.958
15540.9,5182.12,0.33345,191.521,2048977.645,230.353,4350.43,105,30.413,3.286
9654.26,2022.44,0.20948,109.865,1360003.946,124.866,4257.04,150,32.5205,12.956
7470.99,1736.39,0.23241,56.0737,1039115.078,86.7521,2663.62,25,40.2005,13.235
8139.6,2616.6,0.32146,97.4469,1101590.894,118.381,3229.61,32,37.8354,11.139
8543.18,2564.18,0.30014,97.1421,1172329.063,145.847,3299.83,8,36.3926,1.483
7890.06,1738.19,0.2203,69.7748,1135526.439,92.6414,3046.37,36,38.204,2.457
7094.5,939.14,0.13237,61.8908,982974.3548,94.2792,3078.52,61,39.1192,12.152
7624.72,1829.08,0.23988,69.6308,1063519.597,86.4051,3348.38,26,39.0585,10.623
13018.4,3142.68,0.2414,162.039,1832386.796,205.372,5020.01,193,26.0682,1.903
5134.77,1126.47,0.21938,43.7524,728576.9058,63.9833,2768.52,16,41.5577,2.076
11697.8,2666.24,0.22792,146.145,1637832.338,169.495,4699.47,145,29.5588,1.766
15373.6,5014.6,0.32618,196.24,2064299.12,257.143,5120.64,215,26.3317,2.641
10109.9,2314.85,0.22896,86.2164,1429421.503,124.543,4080.97,11,34.4846,17.699
6759.59,2005.46,0.29668,60.208,893744.1771,100.235,3492.61,54,38.1747,3.777
7456.28,1677.77,0.22501,58.7728,1057628.769,86.3978,2918.36,23,38.8264,8.216
6265.09,1786.55,0.28515,53.2795,855394.9749,81.3313,2658.39,30,40.9502,3.418
13241.1,4471.44,0.33769,155.562,1772024.064,203.799,4544.81,77,30.625,20.955
9009.87,2695.44,0.29916,89.8857,1235092.709,124.322,3753.66,44,35.4366,2.368
11303.2,2080.82,0.18409,141.781,1581784.367,169.201,4665.73,139,23.5954,1.767
12426.5,5010.56,0.40321,84.452,1758562.043,187.303,4025.02,22,31.6488,17.327
10849.2,3744.44,0.34513,118.179,1548195.141,147.994,3798.15,84,35.0514,4.921
5715.32,1173.93,0.2054,54.0365,806029.6135,65.3275,2911.86,16,40.1089,5.39
8801.87,2717.41,0.30873,83.5595,1253861.59,117.48,4006.37,41,35.8187,7.25
5794.36,1354.57,0.23377,63.9527,725580.5945,86.31,3114.13,17,39.4363,2.129
8642.59,2210.99,0.25582,96.0322,1199032.665,123.508,3180.3,85,37.6754,14.457
7001.15,1940.68,0.27719,71.1302,987966.2201,91.773,3233.53,65,38.8354,14.954
8495.81,1559.87,0.1836,73.8486,1143493.411,105.13,3756.84,36,35.5034,6.571
13669.3,4326.67,0.31652,162,1888005.67,204.486,5223.78,207,27.0039,1.727
11614.9,4027.45,0.34674,86.9165,1613938.306,170.036,5268.37,51,37.1154,3.519
6177.19,2003.1,0.32427,57.2807,853976.5008,90.7336,2714.13,44,40.4902,2.587
6546.1,1387.62,0.21197,75.8203,893000.87,85.8156,3173.48,36,38.467,7.184
6235.27,1787.24,0.28663,50.4699,882909.2988,91.1659,3307.91,10,38.57,7.824
9275.11,2148.4,0.23163,107.585,1268702.075,140.894,4009.25,40,34.7528,2.133
16476,5849.69,0.35504,159.582,2275249.871,248.231,5091.76,106,27.3647,7.246
7139.97,2311.91,0.32379,57.6566,1024201.026,90.0995,4697.94,29,36.0526,11.615
17128.5,6004.89,0.35057,175.08,2468882.426,252.477,5586.27,87,23.2385,13.419
11812,3583.75,0.30339,71.6335,1593491.721,183.685,14513.74,59,35.138,14.816
5364.62,1334.3,0.24872,46.668,759241.9603,67.9198,2403.67,11,42.134,3.014
4382.75,1174.38,0.26795,31.2299,613151.2635,51.6893,2095.37,42,44.3832,5.694
7049.52,2253.28,0.31963,64.4991,1015911.794,86.0742,4716.83,37,37.1625,12.492
11679.9,3447.44,0.29516,156.727,1617482.749,210.582,4564.03,194,30.0696,1.834
8878,2154.47,0.24267,83.2424,1265016.465,118.232,4016.68,7,33.8535,1.828
10111.4,3045.39,0.30118,96.0496,1401226.493,142.565,4128.78,36,33.965,3.344
16680.3,6209.75,0.37228,192.849,2336585.58,229.561,5025.07,114,27.196,18.885
9618.32,2927.17,0.30433,87.5878,1357606.956,138.458,4204.76,46,35.2367,1.699
14888.8,4390.96,0.29491,212.911,2060135.635,241.247,5335.6,286,24.657,1.822
20314,6293.59,0.30981,245.488,2830541.061,328.15,5510.8,84,23.5892,3.364
5986.14,1543.45,0.25783,63.8074,758654.5954,86.0069,3102.39,20,39.4066,2.36
6287.85,1716.56,0.27299,66.2943,895467.0573,80.4913,3096.08,11,38.9311,1.807
7157.9,2592.08,0.36212,65.8441,927537.3442,109.173,3819.8,53,38.4429,6.134
23478.5,7043.81,0.30001,340.422,3209219.753,424.572,6311.34,184,19.686,1.513
17429.5,5536.58,0.31765,182.492,2432029.78,230.661,6306.04,124,25.406,18.079
11685.4,3968.72,0.33963,115.662,1673772.418,195.648,4501.09,22,32.2887,3.725
8551.23,2081.21,0.24338,86.4849,1231947.071,112.029,3885.68,6,34.414,1.889
8078.72,1918.04,0.23741,87.0592,1140965.792,105.666,3893.9,114,34.2563,3.264
17122.8,6118.79,0.35734,185.778,2351711.771,251.241,5797.15,115,22.1971,8.172
9952.7,4696.62,0.47189,92.0163,1392073.976,165.642,3788.05,21,36.0358,18.535
8665.76,2002.25,0.23105,101.042,1214180.7,132.433,3553.95,18,34.0003,1.013
4967.39,1419.71,0.2858,37.3736,690852.4637,69.7238,2650.78,40,42.0422,8.525
5368.89,2443.31,0.45508,37.9041,751454.8048,81.9786,2135.23,38,44.2223,13.465
15922.9,3513.82,0.22067,177.873,2245658.163,220.946,4949.59,87,26.8188,4.374
6015.12,1751.2,0.29113,59.5672,867461.1278,77.6348,2560.38,70,41.5729,2.942
14348.4,5491.13,0.38269,128.07,2054626.486,214.816,5146.05,89,26.9872,12.718
7762.32,2620.42,0.33758,66.9231,1056831.071,107.268,3452.03,47,37.9448,15.419
4949.13,1421.66,0.28725,45.0663,681101.2662,56.1106,1885.77,24,43.4047,2.109
8245.96,1910.68,0.23171,91.2784,1102307.538,123.607,3968.91,47,35.4983,2.71
6052.49,1965.24,0.32469,60.0128,841857.7865,88.0881,2704.96,42,40.4701,1.578
4522.3,1322.31,0.29239,34.7423,639050.7102,53.264,1970.42,18,43.6568,12.404
13010.2,4294.46,0.33008,109.734,1898016.752,157.364,4514.76,76,31.8515,18.603
10101.7,2609.84,0.25835,96.9652,1379405.917,132.607,4633.27,41,29.2842,11.881
13643.7,4203.83,0.30811,161.593,1902840.343,218.377,4873.06,85,26.6977,3.605
6653.24,1752.68,0.26343,52.5083,905951.8296,81.8929,2598.2,22,41.0232,6.45
8992.93,2166.42,0.2409,100.69,1271679.489,126.067,3812.7,52,35.142,3.17
8182.78,2433.9,0.29744,90.5481,1118973.287,105.635,3908.51,19,35.1202,0
10927.5,2145.67,0.19635,156.302,1538040.373,166.487,4627.62,143,29.8758,1.709
8822.73,3193.94,0.36201,88.7855,1178770.985,134.849,3447.29,50,36.4921,0.907
5840.53,964.96,0.16521,55.3865,809911.0225,66.6202,2378.05,32,41.702,13.212
9600.98,2423.26,0.25239,102.999,1350123.186,146.233,3917.15,48,33.3926,2.276
13806.8,3936.54,0.28511,141.297,1940596.127,173.717,5327.59,55,27.5264,14.777
8806.46,2084.4,0.23668,84.9697,1241508.923,110.348,4630.57,32,33.3931,1.891
4518.88,1359.5,0.30084,33.2403,625971.9082,55.2779,1940.01,15,43.5427,12.249
5494.31,1769.07,0.32198,39.7867,773389.5463,73.2635,2744.66,51,41.7906,5.372
5499.2,2455.9,0.44659,62.5763,739458.4662,104.501,3223.73,38,38.5287,10.094
8144.99,2347.9,0.28826,94.4201,1106670.117,98.6531,3421.25,30,32.9665,10.966
12047.3,2858.21,0.23724,145.543,1715848.735,184.21,5040.64,72,46.5464,0
12897.6,3461.64,0.26839,156.992,1835605.454,177.017,4928.7,28,29.1876,1.702
17325.3,4515.71,0.26064,225.293,2406854.153,260.58,5704.46,205,22.0374,1.902
9646.72,2658.85,0.27562,122.241,1327254.914,134.587,4137.89,125,32.8847,2.154
9112.73,3021.65,0.33158,76.6029,1270260.711,128.975,3587.27,10,32.7601,19.199
8392.09,3236.17,0.38562,92.0892,1186567.678,109.684,3610.23,42,35.6459,17.441
12323.9,4401.72,0.35716,107.921,1607467.316,196.93,4682.84,74,32.6928,17.933
16564.3,6073.62,0.36666,135.959,2342562.742,243.769,6432.19,64,25.0197,8.775
4616.8,1130.88,0.24494,34.4391,637380.4499,56.2334,1343.87,13,44.9377,8.575
8610.99,2287.08,0.2656,105.471,1180426.572,113.205,3844.88,18,33.9102,2.491
9162.71,2785.31,0.30398,77.7448,1279687.797,120.239,4282.26,62,34.381,1.906
4796.48,1490.66,0.31078,45.6829,662032.4096,61.2034,1881.35,15,42.9628,2.359
7161.97,2736.84,0.38213,64.1941,991996.6633,98.6642,3468.28,27,37.5951,15.132
9481.84,2263.14,0.23868,72.9058,1357466.491,112.592,4063.27,20,31.7111,13.381
7173.9,1631.1,0.22736,58.0164,1008474.039,94.4149,2793.31,36,39.3506,5.783
5045.93,1138.69,0.22566,60.1348,684739.6553,85.9186,2728.7,55,41.3884,9.564
9076.75,3192.65,0.35173,87.7668,1311648.781,121.8,3776.58,33,36.5147,3.326
27897.4,12120.9,0.43448,215.085,3882443.539,392.871,6101.83,156,23.6543,20.591
14559.3,4303.71,0.29559,194.303,2025637.706,228.913,5618.69,136,22.6537,0.825
4611.9,1350.54,0.29283,52.1631,673654.3265,118.017,2650.11,79,43.5554,15.46
9126.21,2426.43,0.26587,68.2813,1254513.792,119.867,4098.8,62,34.7367,8.76
8613.47,1572.78,0.18259,101.569,1217823.722,110.282,3820.24,51,35.1371,2.829
8241.25,2089.37,0.25352,87.4446,1148243.789,107.427,3932.15,22,36.0209,1.559
13120.5,4053.61,0.30895,153.797,1846727.603,165.344,5113.05,23,27.3964,15.144
13339.7,3843.95,0.28815,162.456,1837037.186,202.64,4946.71,115,27.0376,6.112
11712.5,3453.86,0.29488,161.218,1628068.238,203.923,4767.89,65,28.7676,3.597
16232.6,6560.68,0.40416,164.465,2286092.609,233.799,5466.83,38,26.4679,12.995
10007.2,3396.55,0.33941,63.4981,1406374.452,141.234,4645.34,27,37.1965,16.063
6381.95,2487.58,0.38978,56.2306,924082.9188,103.241,3207.23,40,40.5897,15.807
10314.8,1843.45,0.17871,99.8104,1432329.259,107.063,4899.17,50,29.5885,11.057
11553.2,3728.55,0.32272,144.681,1595806.326,196.624,4363.37,36,31.8824,3.81
7107.19,2890.85,0.40675,70.2775,987257.5955,120.673,3184.99,53,38.3562,13.834
4575.92,1336.66,0.2921,43.8965,644339.2226,66.3716,1976.8,24,43.9036,2.468
4550.45,962.27,0.21146,42.1102,615046.1915,62.1705,2517.05,13,43.8317,6.166
5765.62,1615.38,0.28017,53.4589,768346.5181,88.8595,2664.01,33,41.0852,4.44
12469.7,3248.47,0.2605,161.258,1731263.336,202.31,4804.28,55,28.5326,2.765
5373.44,1283.13,0.23879,50.4507,770548.3021,69.1447,2869.4,56,40.3004,1.467
4556.1,1701.24,0.37339,35.5925,647106.6435,61.8327,2043.77,14,44.7093,8.7
14741.4,4975.1,0.33749,155.985,2005187.371,221.769,5476.04,17,30.7288,6.628
19304.7,6572.26,0.34044,167.841,2759632.973,265.488,7210.36,124,22.3323,20.47
17728.3,5048.88,0.28479,217.4,2461001.029,290.138,5786.65,204,21.5068,2.27
6480.92,1828.78,0.28217,59.7009,893228.6175,78.13,2631.85,16,40.0341,4.145
8798.19,2167.4,0.24634,85.8395,1215425.476,99.023,4349.96,44,34.9056,16.326
6252.32,2129.79,0.34063,68.5345,863297.5376,80.6019,3618.94,92,38.3821,13.765
4239.8,1375.57,0.32444,37.0358,568312.5022,60.986,1401.48,32,44.334,11.779
7620.98,2196.25,0.28818,72.1614,1070176.216,94.7881,3268.31,68,36.8661,12.796
8166.66,1668.1,0.20425,65.8841,1130864.612,90.5372,3129.74,61,38.7772,11.543
7283.93,2419.42,0.33215,81.1007,1010958.028,107.645,3557.5,48,34.5885,17.749
6095.98,1963.43,0.32208,53.9232,850025.5142,82.6329,3027.51,11,38.8249,12.875
13698.8,4549,0.33207,131.846,1925372.086,180.157,4943.16,155,24.9973,18.179
13050.6,3528.64,0.27038,167.518,1860641.723,172.735,5547.7,159,29.3294,16.289
8132.15,2435.57,0.29949,88.0697,1084274.563,130.581,3538.57,42,36.1264,3.128
10238.3,3279.28,0.32029,94.9183,1434314.258,144.315,5035.12,34,32.3584,1.557
8200.17,2215.1,0.27012,52.1773,1127267.829,101.64,3699.09,28,36.8582,13.179
6814.3,2399.48,0.35212,62.7097,918745.0209,105.412,3492.48,66,37.4096,5.791
12836.1,4273.83,0.33295,87.9077,1833771.572,175.05,4490.9,97,31.0988,4.815
13074,3111.38,0.23798,159.461,1838661.828,203.89,4968.3,188,27.9729,2.181
11009.6,4082.34,0.37079,93.9371,1579815.19,140.279,4771.71,78,31.004,18.087
14765.7,5676.63,0.38444,185.185,2011585.991,263.014,5360.76,230,26.8697,6.178
9446.22,2219.24,0.23493,109.381,1296547.857,144.374,4012.05,39,34.0406,1.956
7365.72,1874.76,0.25452,64.4219,1021617.483,96.7242,2924.78,78,38.8266,3.213
11993.7,3903.2,0.32543,117.529,1704935.436,175.744,4394.73,156,31.8216,5.21
9656.48,3138.43,0.325,91.291,1388968.211,133.745,3387.99,13,36.1232,4.151
9129.03,3206.54,0.35124,90.5745,1244404.709,121.273,3685.89,37,36.4832,14.633
6459.44,2219.17,0.34355,65.1308,849675.9125,93.5234,3420.34,69,37.6425,5.513
6669.85,1724.05,0.25848,77.7865,901393.3394,94.9752,3451.66,81,38.0009,1.815
12677.2,3070.22,0.24218,138.971,1711693.849,162.095,4112.99,221,31.8066,3.109
7461,2615.72,0.35058,70.3027,1035483.989,99.25,3182.44,21,38.2576,2.881
13433.4,4025.03,0.29962,167.373,1860304.45,219.855,4747.96,119,28.9438,4.828
16649.8,3617.37,0.21726,204.408,2303388.122,238.389,5295.8,171,24.715,3.218
7776.78,1537.8,0.19774,69.0073,1116899.796,89.7363,3112.75,57,38.4767,14.59
10295.8,3926.24,0.38134,109.632,1412504.59,150.65,4180.24,43,33.787,13.747
7867.14,2581,0.32807,65.114,1070109.221,111.755,3434.81,56,38.4726,14.243
9436.43,3713.44,0.39352,73.5619,1310122.055,135.782,4946.16,43,37.9258,14.095
10266.4,2533.76,0.2468,125.286,1455853.963,153.313,4401.58,54,31.245,2.353
6999.97,2185.46,0.3122,64.1166,976689.5246,96.0462,3067.17,56,38.9054,1.545
17465.7,6267.95,0.35887,237.24,2398599.849,339.628,4904.85,152,26.5059,9.101
9438.01,2284.16,0.24201,100.343,1292590.799,122.745,3776.94,114,32.8732,1.588
9680.06,2757.31,0.28484,100.215,1366762.345,125.643,3682.63,123,35.4799,3.133
7836.51,2705.54,0.34524,81.7918,1116597.699,127.782,3297.77,47,34.4443,4.496
9521.37,3661.16,0.38452,130.294,1258365.53,180.051,4410.1,178,31.2144,1.651
12206.6,3264.99,0.26747,152.865,1732555.043,166.381,4685.68,24,29.3105,1.697
6109.21,1466.97,0.24012,71.2282,851105.3923,76.6336,2838.85,81,39.4581,8.547
8146.14,1836.17,0.2254,73.1508,1133146.755,92.3654,3285.04,34,37.4092,9.835
8452.18,1851.85,0.21909,71.3397,1227331.045,82.7164,2794.7,67,39.7016,13.914
4938.94,1762.43,0.35684,30.7705,689378.6608,64.98,2169.86,40,43.6037,5.443
6813.09,1819.84,0.2671,54.19,930250.6975,80.5173,2750.63,27,46.5464,13.546
9538.25,3149.22,0.33016,102.66,1330837.142,129.531,3630.13,14,35.3219,2.575
5962.6,2053.84,0.34445,59.4506,844431.9371,81.9593,2519.02,64,41.4304,13.612
7735.49,1695.23,0.21914,66.8065,1109515.193,77.8995,3064.82,40,37.2152,11.181
15775.9,4700.83,0.29797,190.461,2187405.826,226.683,5671.55,142,22.5007,0.903
11950.3,3069.7,0.25687,148.491,1601084.442,162.509,4465.93,58,30.7307,2.428
16377.3,4922.04,0.30054,213.667,2277580.992,302.774,5630.34,99,23.0778,2.403
4896.3,1292.34,0.26394,40.7614,684398.0428,50.7453,2062.46,35,43.3107,11.937
6015.99,1499.71,0.24928,67.7764,831152.7996,88.4722,2743.8,59,36.9656,13.035
5574.65,1356.03,0.24324,52.2567,765575.9098,70.6118,2628.03,36,41.0483,4.825
10376.3,2676.73,0.25796,110.043,1459606.456,162.675,4302.6,61,32.7354,3.137
4167.33,816.99,0.19604,40.5336,544177.2071,63.8237,2573.26,11,43.4593,2.181
10051.6,2965.92,0.29506,108.387,1441900.435,162.481,3796.68,11,34.549,5.435
11710.9,1967.35,0.16799,148.489,1636120.891,157.1,4653.5,149,29.6624,1.565
7907.33,2571.92,0.32525,70.9786,1106285.947,107.374,3292.33,35,35.4709,5.657
7123.73,2178.57,0.30581,78.0036,965118.6554,114.744,3083.62,83,39.0316,1.31
20601.6,6424.36,0.31183,302.148,2889345.029,367.772,6142.53,144,17.6131,4.055
9188.08,3418.13,0.37201,135.572,1209958.833,174.816,4355.24,184,30.7706,2.885
14776.6,5784.87,0.39148,137.163,1991906.23,221.348,5248.65,169,27.8182,15.313
6077.29,2034.8,0.33482,21.8965,825572.2254,79.1332,3328.16,41,41.0831,18.672
6166.07,1242.39,0.20148,66.2179,839964.5302,82.0002,3302.93,44,38.8811,6.041
15881.8,4756.2,0.29947,212.992,2111450.855,240.862,5963.76,246,21.6964,2.726
9149.61,3480.04,0.38034,69.5257,1207978.436,158.31,4488.63,78,35.5737,16.733
10703.4,5568.27,0.52023,104.761,1447097.378,208.453,3535.82,65,34.4447,17.248
8670.87,2688.1,0.31001,61.3743,1221357.69,124.88,3869.17,22,37.235,15.98
10137.7,3423.68,0.33771,91.0259,1424861.91,145.639,3931.1,11,33.5967,3.101
4977.77,1454.79,0.29225,40.8931,663721.037,72.6359,3087.66,15,42.3424,11.518
8542.96,2049.1,0.23985,82.3599,1199943.095,128.116,3811.42,64,36.7845,14.033
6501.14,1670.76,0.25699,66.4505,913654.3194,84.7549,3192.63,17,38.9317,4.107
14475.1,5134.3,0.35469,193.043,2072795.9,279.56,5197.62,106,25.895,6.07
8984.61,2874.73,0.31996,57.8741,1264279.293,103.251,3679.19,40,38.5589,15.831
7234.56,3050.08,0.42159,88.4876,942256.7952,112.57,3061.33,67,38.1843,2.42
7158.81,2062.18,0.28806,70.7917,962979.8513,100.261,3601.76,83,37.2157,1.748
6324.82,1216.08,0.19227,51.9514,878591.5597,65.7821,2744.15,34,40.536,4.486
7361.61,2023.55,0.27487,72.5096,991733.3491,113.05,3168.99,76,39.0617,1.204
8767.2,1993.19,0.22734,102.25,1214253.226,136.8,3691.04,17,33.7798,1.75
9352.09,2043.35,0.21849,104.713,1285962.193,142.012,4021.16,38,34.2321,1.907
6282.91,1635.39,0.26029,57.63,905990.636,84.4892,2369,26,40.9094,10.111
19201.6,5056.85,0.26335,181.4,2751971.695,241.95,6071.72,229,22.5501,6.416
8358.26,1702.44,0.20368,70.5465,1201294.051,110.13,4057.08,101,34.8833,1.012
7503.04,1169.24,0.15583,80.0962,1016797.472,88.4063,3205.58,32,46.5464,18.159
5349.45,1604.31,0.2999,42.1887,733871.0792,67.2212,2724.2,65,40.9458,14.928
12711.1,2388.73,0.18792,155.531,1735627.39,197.656,4753.41,133,30.0348,0.928
13197.7,4076.57,0.30888,158.054,1840611.627,229.279,4333.89,76,30.452,1.547
5814.6,1891.91,0.32537,68.671,779206.5559,77.5895,3089.71,27,40.597,2.053
4298.55,781.11,0.18171,37.4401,576058.6418,58.5488,2606.87,13,42.3727,9.241
